Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Habitat,Year,Date,Start_Time,End_Time,Month,Month_Name,Day,Day_Of_Week,Observation_Hour,Observation_Duration_Min,Season,Observer,Visit,Interval_Length,ID_Method,Distance,Distance_Category,Distance_Standardized,Flyover_Observed,Sex,Sex_Standardized,Common_Name,Scientific_Name,AcceptedTSN,Taxon_Code,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Conservation_Priority,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Previously_Obs,Source_Sheet
MANA,,,MANA-0214,Grassland,Grassland,2018,2018-05-14,09:40:00,09:50:00,5,May,14,Monday,9,10.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,MANA
MANA,,,MANA-0214,Grassland,Grassland,2018,2018-05-14,09:40:00,09:50:00,5,May,14,Monday,9,10.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,MANA
MANA,,,MANA-0214,Grassland,Grassland,2018,2018-05-14,09:40:00,09:50:00,5,May,14,Monday,9,10.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,MANA
MANA,,,MANA-0214,Grassland,Grassland,2018,2018-05-14,09:40:00,09:50:00,5,May,14,Monday,9,10.0,Spring (Breeding Early),Brian Swimelar,1,7.5 - 10 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,MANA
MANA,,,MANA-0214,Grassland,Grassland,2018,2018-05-14,09:40:00,09:50:00,5,May,14,Monday,9,10.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,True,False,MANA
MANA,,,MANA-0256,Grassland,Grassland,2018,2018-05-14,10:13:00,10:24:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,MANA
MANA,,,MANA-0256,Grassland,Grassland,2018,2018-05-14,10:13:00,10:24:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Visualization,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,MANA
MANA,,,MANA-0256,Grassland,Grassland,2018,2018-05-14,10:13:00,10:24:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,MANA
MANA,,,MANA-0256,Grassland,Grassland,2018,2018-05-14,10:13:00,10:24:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,MANA
MANA,,,MANA-0256,Grassland,Grassland,2018,2018-05-14,10:13:00,10:24:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,7.5 - 10 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,MANA
MANA,,,MANA-0256,Grassland,Grassland,2018,2018-05-14,10:13:00,10:24:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,False,MANA
MANA,,,MANA-0256,Grassland,Grassland,2018,2018-05-14,10:13:00,10:24:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Visualization,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,MANA
MANA,,,MANA-0256,Grassland,Grassland,2018,2018-05-14,10:13:00,10:24:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Visualization,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,MANA
MANA,,,MANA-0256,Grassland,Grassland,2018,2018-05-14,10:13:00,10:24:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Visualization,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,MANA
MANA,,,MANA-0256,Grassland,Grassland,2018,2018-05-14,10:13:00,10:24:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,False,MANA
MANA,,,MANA-0256,Grassland,Grassland,2018,2018-05-14,10:13:00,10:24:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,False,MANA
MANA,,,MANA-0256,Grassland,Grassland,2018,2018-05-14,10:13:00,10:24:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,False,MANA
MANA,,,MANA-0256,Grassland,Grassland,2018,2018-05-14,10:13:00,10:24:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,False,MANA
MANA,,,MANA-0256,Grassland,Grassland,2018,2018-05-14,10:13:00,10:24:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,False,MANA
MANA,,,MANA-0256,Grassland,Grassland,2018,2018-05-14,10:13:00,10:24:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,False,MANA
MANA,,,MANA-0256,Grassland,Grassland,2018,2018-05-14,10:13:00,10:24:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,MANA
MANA,,,MANA-0256,Grassland,Grassland,2018,2018-05-14,10:13:00,10:24:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,7.5 - 10 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,True,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,7.5 - 10 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,True,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,True,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,7.5 - 10 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Tree Swallow,Tachycineta bicolor,178431,87391,TRES,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,7.5 - 10 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Female,Female,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Male,Male,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,False,True,Regional Stewardship Only,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,True,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,True,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,True,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,True,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,False,True,Regional Stewardship Only,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,True,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,True,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0215,Grassland,Grassland,2018,2018-05-14,10:45:00,10:56:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,7.5 - 10 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0236,Grassland,Grassland,2018,2018-05-14,10:30:00,10:41:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0236,Grassland,Grassland,2018,2018-05-14,10:30:00,10:41:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0236,Grassland,Grassland,2018,2018-05-14,10:30:00,10:41:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0236,Grassland,Grassland,2018,2018-05-14,10:30:00,10:41:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,7.5 - 10 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0236,Grassland,Grassland,2018,2018-05-14,10:30:00,10:41:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,True,False,MANA
MANA,,,MANA-0236,Grassland,Grassland,2018,2018-05-14,10:30:00,10:41:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,False,True,Regional Stewardship Only,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0236,Grassland,Grassland,2018,2018-05-14,10:30:00,10:41:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0236,Grassland,Grassland,2018,2018-05-14,10:30:00,10:41:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,7.5 - 10 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0236,Grassland,Grassland,2018,2018-05-14,10:30:00,10:41:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MANA
MANA,,,MANA-0236,Grassland,Grassland,2018,2018-05-14,10:30:00,10:41:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,True,False,MANA
MANA,,,MANA-0236,Grassland,Grassland,2018,2018-05-14,10:30:00,10:41:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,True,False,MANA
MANA,,,MANA-0236,Grassland,Grassland,2018,2018-05-14,10:30:00,10:41:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,True,False,MANA
MANA,,,MANA-0236,Grassland,Grassland,2018,2018-05-14,10:30:00,10:41:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,True,False,MANA
MANA,,,MANA-0236,Grassland,Grassland,2018,2018-05-14,10:30:00,10:41:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,True,False,MANA
MANA,,,MANA-0236,Grassland,Grassland,2018,2018-05-14,10:30:00,10:41:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,True,False,MANA
MANA,,,MANA-0236,Grassland,Grassland,2018,2018-05-14,10:30:00,10:41:00,5,May,14,Monday,10,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Calm (< 1 mph) smoke rises vertically,No effect on count,True,False,MANA
MANA,,,MANA-0234,Grassland,Grassland,2018,2018-05-14,08:35:00,08:46:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Tree Swallow,Tachycineta bicolor,178431,87391,TRES,False,False,Standard / Secure,22.0,69.0,Fog,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,MANA
MANA,,,MANA-0234,Grassland,Grassland,2018,2018-05-14,08:35:00,08:46:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Northern Mockingbird,Mimus polyglottos,178620,88394,NOMO,False,False,Standard / Secure,22.0,69.0,Fog,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,MANA
